antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'PReNet', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.03320599471054952	0.9297678518953865	0.03320599471054952	1.0	1.0755372945638433	0.002332128338472326	inf	0.07264437689969595
frozenset({'RePEN', 'RCA', 'RoSAS'})	frozenset({'Success'})	0.03834851601528064	0.9297678518953865	0.03834851601528064	1.0	1.0755372945638433	0.002693298656377331	inf	0.07303284950343762
frozenset({'RePEN', 'Quartile'})	frozenset({'Success'})	0.03849544519541581	0.9297678518953865	0.03849544519541581	1.0	1.0755372945638433	0.002703617808317474	inf	0.07304400977995097
frozenset({'RePEN', 'RCA', 'Quartile'})	frozenset({'Success'})	0.03849544519541581	0.9297678518953865	0.03849544519541581	1.0	1.0755372945638433	0.002703617808317474	inf	0.07304400977995097
frozenset({'RCA', 'RoSAS'})	frozenset({'Success'})	0.038642374375550986	0.9297678518953865	0.038642374375550986	1.0	1.0755372945638433	0.0027139369602576166	inf	0.07305517346782808
frozenset({'DeepSVDD', 'RCA', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.011019688510138114	0.9297678518953865	0.011019688510138114	1.0	1.0755372945638433	0.0007739363955107277	inf	0.07101470806715192
frozenset({'RoSAS', 'PReNet', 'GOAD', 'DevNet'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'PReNet', 'GOAD', 'DevNet', 'Quartile'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'PReNet', 'GOAD', 'RoSAS'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RoSAS', 'PReNet', 'RePEN', 'GOAD'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'PReNet', 'GOAD'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'PReNet', 'GOAD', 'DevNet'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'PReNet', 'RePEN', 'GOAD'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
