support	itemsets
0.036879224213928884	frozenset({'RoSAS', 'Quartile', 'DevNet', 'RePEN', 'RCA'})
0.036879224213928884	frozenset({'RoSAS', 'RCA', 'DevNet', 'Quartile'})
0.036879224213928884	frozenset({'RoSAS', 'Quartile', 'Success', 'DevNet', 'RCA'})
0.036879224213928884	frozenset({'RoSAS', 'Quartile', 'Success', 'DevNet', 'RePEN'})
0.036879224213928884	frozenset({'RoSAS', 'Quartile', 'Success', 'DevNet', 'RePEN', 'RCA'})
0.036879224213928884	frozenset({'RoSAS', 'DevNet', 'Quartile'})
0.03643843667352336	frozenset({'SLAD', 'NeuTraL', 'DeepSAD', 'Success'})
0.03614457831325301	frozenset({'RoSAS', 'Success', 'DeepSAD'})
0.03585071995298266	frozenset({'RePEN', 'DeepSVDD'})
0.03511607405230679	frozenset({'Success', 'ICL', 'DeepSVDD'})
0.03496914487217161	frozenset({'RoSAS', 'PReNet', 'DevNet'})
0.03496914487217161	frozenset({'RoSAS', 'Success', 'PReNet', 'DevNet'})
0.03496914487217161	frozenset({'RCA', 'DeepSVDD'})
0.03482221569203644	frozenset({'NeuTraL', 'DeepSAD', 'GOAD'})
0.034675286511901264	frozenset({'Success', 'PReNet', 'RePEN'})
0.034675286511901264	frozenset({'PReNet', 'RePEN'})
0.03423449897149574	frozenset({'SLAD', 'NeuTraL', 'DeepSAD', 'GOAD'})
0.03394064061122539	frozenset({'RoSAS', 'GOAD'})
0.033793711431090216	frozenset({'Success', 'RePEN', 'DeepSVDD'})
0.03349985307081987	frozenset({'Success', 'RCA', 'DeepSVDD'})
0.03320599471054952	frozenset({'DevNet', 'Success', 'PReNet', 'RePEN'})
0.03320599471054952	frozenset({'DevNet', 'PReNet', 'RePEN'})
0.03305906553041434	frozenset({'RoSAS', 'Success', 'GOAD'})
0.03305906553041434	frozenset({'RoSAS', 'Success', 'PReNet', 'RePEN'})
0.03305906553041434	frozenset({'RoSAS', 'PReNet', 'RePEN'})
0.032765207170143994	frozenset({'PReNet', 'RCA'})
0.032765207170143994	frozenset({'Success', 'PReNet', 'RCA'})
0.03217749044960329	frozenset({'RoSAS', 'PReNet', 'DevNet', 'RePEN'})
0.03217749044960329	frozenset({'RoSAS', 'PReNet', 'Success', 'DevNet', 'RePEN'})
0.03188363208933294	frozenset({'DevNet', 'PReNet', 'RCA'})
0.03188363208933294	frozenset({'DevNet', 'Success', 'PReNet', 'RCA'})
0.03188363208933294	frozenset({'RePEN', 'ICL'})
0.03188363208933294	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'GOAD'})
0.031736702909197764	frozenset({'ICL', 'DeepSAD'})
0.03129591536879224	frozenset({'SLAD', 'NeuTraL', 'GOAD', 'Success', 'DeepSAD'})
0.030267411107846018	frozenset({'PReNet', 'RCA', 'RePEN'})
0.030267411107846018	frozenset({'Success', 'PReNet', 'RCA', 'RePEN'})
