support	itemsets
0.002	frozenset({'Z_score', 'Success'})
0.002	frozenset({'Z_score', 'RCA', 'Quartile'})
0.002	frozenset({'Z_score', 'Quartile', 'RePEN'})
0.002	frozenset({'Z_score', 'DeepSVDD', 'Quartile'})
0.002	frozenset({'Z_score', 'Success', 'Quartile'})
0.002	frozenset({'Z_score', 'RCA', 'RePEN'})
0.002	frozenset({'SLAD', 'ICL', 'RePEN'})
0.002	frozenset({'Z_score', 'DeepSVDD', 'RCA'})
0.002	frozenset({'Z_score', 'Success', 'RCA'})
0.002	frozenset({'Success', 'RoSAS', 'ICL', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'DevNet', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'DevNet', 'RePEN', 'PReNet'})
0.002	frozenset({'Success', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'Success', 'Quartile', 'DeepSAD', 'RePEN'})
0.002	frozenset({'Success', 'RCA', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet'})
0.002	frozenset({'DeepSVDD', 'Quartile', 'RePEN'})
0.002	frozenset({'Success', 'DeepSVDD', 'Quartile'})
0.002	frozenset({'DeepSVDD', 'RCA', 'Quartile'})
0.002	frozenset({'Success', 'DeepSVDD', 'Quartile', 'RePEN'})
0.002	frozenset({'DeepSVDD', 'RCA', 'RePEN', 'Quartile'})
0.002	frozenset({'DeepSVDD', 'Quartile'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'Quartile'})
0.002	frozenset({'Success', 'RCA', 'RePEN', 'SLAD', 'DevNet'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'Quartile', 'RePEN'})
0.002	frozenset({'RCA', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet'})
0.002	frozenset({'Quartile', 'DeepSAD', 'RePEN'})
0.002	frozenset({'RCA', 'DeepSAD', 'Quartile'})
0.002	frozenset({'Success', 'RCA', 'DeepSAD', 'Quartile'})
0.002	frozenset({'SLAD', 'DevNet', 'RCA', 'RePEN'})
0.002	frozenset({'RCA', 'DeepSAD', 'RePEN', 'Quartile'})
0.002	frozenset({'Success', 'RCA', 'DeepSAD', 'RePEN', 'RoSAS', 'DevNet'})
0.002	frozenset({'RCA', 'DeepSAD', 'RePEN', 'RoSAS', 'DevNet'})
0.002	frozenset({'Success', 'RCA', 'DeepSAD', 'RoSAS', 'RePEN'})
0.002	frozenset({'RoSAS', 'DeepSAD', 'RePEN', 'RCA'})
0.002	frozenset({'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'Success', 'RCA', 'DeepSAD', 'Quartile', 'RePEN'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'Quartile', 'Z_score', 'RePEN'})
0.002	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'DevNet', 'PReNet'})
0.002	frozenset({'Success', 'DeepSVDD', 'DevNet', 'PReNet'})
0.002	frozenset({'Success', 'PReNet', 'RoSAS', 'RCA'})
0.002	frozenset({'SLAD', 'RePEN', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'RoSAS', 'ICL', 'DevNet', 'PReNet'})
0.002	frozenset({'Z_score', 'RePEN'})
0.002	frozenset({'Z_score', 'Success', 'RCA', 'RePEN'})
0.002	frozenset({'Z_score', 'Success', 'DeepSVDD', 'RePEN'})
0.002	frozenset({'Z_score', 'Success', 'DeepSVDD', 'RCA'})
0.002	frozenset({'SLAD', 'RoSAS', 'RePEN'})
0.002	frozenset({'Success', 'GOAD', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'Z_score', 'Success', 'DeepSVDD', 'Quartile'})
0.002	frozenset({'DeepSVDD', 'RCA', 'DevNet', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'RCA', 'RePEN', 'PReNet'})
0.002	frozenset({'GOAD', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'DevNet', 'PReNet'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'RePEN', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'DevNet', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'Z_score', 'DeepSVDD', 'RCA', 'RePEN'})
0.002	frozenset({'DeepSVDD', 'RCA', 'RePEN', 'DevNet', 'PReNet'})
0.002	frozenset({'Success', 'ICL', 'RoSAS', 'DevNet', 'PReNet'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'DevNet', 'PReNet'})
0.002	frozenset({'SLAD', 'RoSAS', 'RePEN', 'Success'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'DevNet', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'DevNet', 'PReNet'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'RePEN', 'DevNet', 'PReNet'})
0.002	frozenset({'Success', 'DeepSVDD', 'Quartile', 'Z_score', 'RePEN'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'Z_score', 'RCA', 'RePEN', 'Quartile'})
0.002	frozenset({'Success', 'ICL', 'DeepSAD', 'SLAD'})
0.002	frozenset({'Success', 'DeepSVDD', 'RCA', 'Quartile', 'Z_score'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'ICL'})
0.002	frozenset({'Z_score', 'Success', 'DeepSVDD'})
0.002	frozenset({'Z_score', 'DeepSVDD', 'RCA', 'Quartile'})
0.002	frozenset({'Success', 'RCA', 'Quartile', 'Z_score', 'RePEN'})
0.002	frozenset({'Z_score', 'Success', 'RCA', 'Quartile'})
0.002	frozenset({'DeepSVDD', 'RCA', 'Quartile', 'Z_score', 'RePEN'})
0.002	frozenset({'Z_score', 'DeepSVDD', 'Quartile', 'RePEN'})
0.002	frozenset({'Success', 'ICL', 'RePEN', 'SLAD'})
0.002	frozenset({'Z_score', 'Success', 'RePEN'})
0.002	frozenset({'Z_score', 'Success', 'Quartile', 'RePEN'})
0.002	frozenset({'Z_score', 'DeepSVDD', 'RePEN'})
0.002	frozenset({'Success', 'DeepSVDD', 'ICL', 'SLAD', 'GOAD'})
0.0015	frozenset({'RCA', 'DeepSAD', 'SLAD', 'DevNet', 'PReNet'})
0.0015	frozenset({'Success', 'RCA', 'RoSAS', 'DevNet', 'PReNet'})
0.0015	frozenset({'Success', 'NeuTraL', 'RePEN'})
0.0015	frozenset({'DevNet', 'RoSAS', 'ICL', 'NeuTraL'})
0.0015	frozenset({'SLAD', 'ICL', 'DeepSAD', 'DevNet'})
0.0015	frozenset({'Success', 'DeepSAD', 'ICL', 'SLAD', 'DevNet'})
0.0015	frozenset({'SLAD', 'RCA', 'DevNet', 'PReNet'})
0.0015	frozenset({'SLAD', 'Success', 'RCA', 'PReNet'})
0.0015	frozenset({'SLAD', 'RoSAS', 'DeepSAD', 'DevNet'})
0.0015	frozenset({'SLAD', 'RCA', 'DeepSAD', 'PReNet'})
0.0015	frozenset({'SLAD', 'RoSAS', 'RePEN', 'RCA'})
0.0015	frozenset({'SLAD', 'Success', 'RoSAS', 'RCA'})
0.0015	frozenset({'DeepSVDD', 'ICL', 'NeuTraL'})
0.0015	frozenset({'SLAD', 'NeuTraL', 'DevNet', 'Success'})
0.0015	frozenset({'PReNet', 'RoSAS', 'DevNet', 'RCA'})
0.0015	frozenset({'SLAD', 'RoSAS', 'DeepSAD', 'Success'})
0.0015	frozenset({'SLAD', 'RoSAS', 'DevNet'})
0.0015	frozenset({'Success', 'RCA', 'SLAD', 'RoSAS', 'RePEN'})
0.0015	frozenset({'Success', 'DeepSAD', 'SLAD', 'RoSAS', 'DevNet'})
0.0015	frozenset({'SLAD', 'DevNet', 'RePEN', 'PReNet'})
0.0015	frozenset({'SLAD', 'RoSAS', 'DeepSAD'})
0.0015	frozenset({'ICL', 'RoSAS', 'DeepSAD', 'DevNet'})
0.0015	frozenset({'ICL', 'SLAD', 'RCA', 'DeepSAD'})
0.0015	frozenset({'SLAD', 'RCA', 'ICL', 'RePEN'})
0.0015	frozenset({'DeepSAD', 'RePEN', 'SLAD', 'DevNet', 'PReNet'})
0.0015	frozenset({'Success', 'RePEN', 'SLAD', 'DevNet', 'PReNet'})
0.0015	frozenset({'Success', 'RCA', 'DeepSAD', 'ICL', 'SLAD'})
0.0015	frozenset({'RoSAS', 'RePEN', 'PReNet'})
0.0015	frozenset({'SLAD', 'RoSAS', 'RCA'})
0.0015	frozenset({'Success', 'RCA', 'ICL', 'SLAD', 'RePEN'})
0.0015	frozenset({'SLAD', 'NeuTraL', 'DevNet'})
0.0015	frozenset({'Success', 'RoSAS', 'ICL', 'SLAD'})
0.0015	frozenset({'DevNet', 'RoSAS', 'RePEN', 'PReNet'})
0.0015	frozenset({'Success', 'RoSAS', 'RePEN', 'PReNet'})
0.0015	frozenset({'Success', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet', 'PReNet'})
0.0015	frozenset({'Success', 'RePEN', 'RoSAS', 'DevNet', 'PReNet'})
0.0015	frozenset({'NeuTraL', 'RePEN'})
0.0015	frozenset({'SLAD', 'RCA', 'PReNet'})
0.0015	frozenset({'Success', 'NeuTraL', 'ICL', 'RoSAS', 'DevNet'})
0.0015	frozenset({'SLAD', 'RoSAS', 'ICL'})
0.0015	frozenset({'Success', 'RCA', 'SLAD', 'DevNet', 'PReNet'})
0.0015	frozenset({'Success', 'RCA', 'DeepSAD', 'SLAD', 'DevNet', 'PReNet'})
0.0015	frozenset({'ICL', 'RoSAS', 'DeepSAD'})
0.0015	frozenset({'Success', 'DeepSAD', 'ICL', 'RoSAS', 'DevNet'})
0.0015	frozenset({'SLAD', 'RoSAS', 'DevNet', 'Success'})
0.0015	frozenset({'Success', 'RCA', 'DeepSAD', 'SLAD', 'PReNet'})
0.0015	frozenset({'ICL', 'Success', 'RoSAS', 'DeepSAD'})
0.001	frozenset({'Success', 'DeepSAD', 'ICL', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'DeepSVDD', 'RoSAS', 'DeepSAD', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'ICL', 'DeepSAD', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'SLAD', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSAD', 'ICL', 'SLAD', 'DevNet', 'PReNet'})
0.001	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'DevNet'})
0.001	frozenset({'NeuTraL', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'ICL', 'PReNet'})
0.001	frozenset({'SLAD', 'DeepSVDD', 'DevNet', 'Success'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'RoSAS', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'ICL', 'PReNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'ICL', 'PReNet'})
0.001	frozenset({'DeepSVDD', 'ICL', 'DeepSAD', 'PReNet'})
0.001	frozenset({'Success', 'NeuTraL', 'DevNet', 'PReNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet'})
0.001	frozenset({'Quartile', 'DevNet'})
0.001	frozenset({'Quartile', 'ICL'})
0.001	frozenset({'Z_score', 'RCA', 'DeepSAD'})
0.001	frozenset({'Z_score', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Z_score', 'DeepSVDD', 'DeepSAD'})
0.001	frozenset({'Z_score', 'Success', 'DeepSAD'})
0.001	frozenset({'Z_score', 'RCA', 'DeepSAD', 'Quartile'})
0.001	frozenset({'Z_score', 'Quartile', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Z_score', 'DeepSVDD', 'Quartile', 'DeepSAD'})
0.001	frozenset({'Z_score', 'Success', 'Quartile', 'DeepSAD'})
0.001	frozenset({'Z_score', 'RCA', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Z_score', 'DeepSVDD', 'RCA', 'DeepSAD'})
0.001	frozenset({'Z_score', 'Success', 'RCA', 'DeepSAD'})
0.001	frozenset({'Z_score', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Z_score', 'Success', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Z_score', 'Success', 'DeepSVDD', 'DeepSAD'})
0.001	frozenset({'RCA', 'DeepSAD', 'Quartile', 'Z_score', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'Quartile', 'Z_score'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'Quartile', 'Z_score'})
0.001	frozenset({'DeepSVDD', 'Quartile', 'DeepSAD', 'Z_score', 'RePEN'})
0.001	frozenset({'Success', 'Quartile', 'DeepSAD', 'Z_score', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'Quartile', 'DeepSAD', 'Z_score'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'Z_score', 'RePEN'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'Z_score', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'Z_score'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'Quartile', 'Z_score', 'RePEN'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'Quartile', 'Z_score', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'Quartile', 'Z_score'})
0.001	frozenset({'Success', 'DeepSVDD', 'Quartile', 'DeepSAD', 'Z_score', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'Z_score', 'RePEN'})
0.001	frozenset({'Z_score', 'Quartile', 'DeepSAD'})
0.001	frozenset({'Z_score', 'DeepSAD'})
0.001	frozenset({'ICL', 'Success', 'Quartile', 'DeepSAD'})
0.001	frozenset({'Success', 'Quartile', 'DevNet'})
0.001	frozenset({'DeepSAD', 'ICL', 'SLAD', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'DeepSAD', 'ICL', 'SLAD', 'PReNet'})
0.001	frozenset({'SLAD', 'ICL', 'DeepSAD', 'PReNet'})
0.001	frozenset({'DeepSVDD', 'Quartile', 'DeepSAD'})
0.001	frozenset({'DeepSVDD', 'Quartile', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'Quartile', 'DeepSAD'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'Quartile'})
0.001	frozenset({'Success', 'DeepSVDD', 'Quartile', 'DeepSAD', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'Quartile', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'Quartile'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'Quartile', 'RePEN'})
0.001	frozenset({'Quartile', 'DeepSAD', 'DevNet'})
0.001	frozenset({'DevNet', 'Quartile', 'RePEN'})
0.001	frozenset({'RCA', 'DevNet', 'Quartile'})
0.001	frozenset({'Success', 'Quartile', 'ICL'})
0.001	frozenset({'DevNet', 'Quartile', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Success', 'Quartile', 'DeepSAD', 'DevNet'})
0.001	frozenset({'RCA', 'DeepSAD', 'DevNet', 'Quartile'})
0.001	frozenset({'Success', 'DevNet', 'Quartile', 'RePEN'})
0.001	frozenset({'DevNet', 'RCA', 'RePEN', 'Quartile'})
0.001	frozenset({'Success', 'RCA', 'DevNet', 'Quartile'})
0.001	frozenset({'Success', 'Quartile', 'DeepSAD', 'RePEN', 'DevNet'})
0.001	frozenset({'RCA', 'DeepSAD', 'Quartile', 'RePEN', 'DevNet'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'Quartile', 'DevNet'})
0.001	frozenset({'Success', 'RCA', 'Quartile', 'RePEN', 'DevNet'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'Quartile', 'RePEN', 'DevNet'})
0.001	frozenset({'ICL', 'Quartile', 'DeepSAD'})
0.001	frozenset({'SLAD', 'DeepSVDD', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RoSAS', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'RoSAS', 'DevNet'})
0.001	frozenset({'GOAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'ICL', 'DevNet', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RePEN', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'RePEN', 'ICL', 'DevNet'})
0.001	frozenset({'RoSAS', 'DeepSAD', 'NeuTraL'})
0.001	frozenset({'GOAD', 'ICL', 'RePEN'})
0.001	frozenset({'SLAD', 'GOAD', 'ICL', 'RePEN'})
0.001	frozenset({'Success', 'DeepSAD', 'ICL', 'RoSAS', 'PReNet'})
0.001	frozenset({'Success', 'GOAD', 'ICL', 'RePEN'})
0.001	frozenset({'Success', 'ICL', 'SLAD', 'GOAD', 'RePEN'})
0.001	frozenset({'SLAD', 'GOAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'Success', 'GOAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'Success', 'SLAD', 'GOAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RoSAS', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RCA', 'ICL', 'PReNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'ICL', 'PReNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'ICL', 'PReNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'ICL', 'PReNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'RePEN', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'ICL', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'RePEN', 'ICL', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'ICL', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'ICL', 'DevNet'})
0.001	frozenset({'SLAD', 'RCA', 'ICL', 'DevNet'})
0.001	frozenset({'RCA', 'DeepSAD', 'ICL', 'SLAD', 'DevNet'})
0.001	frozenset({'Success', 'RCA', 'ICL', 'SLAD', 'DevNet'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'ICL', 'SLAD', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'NeuTraL'})
0.001	frozenset({'RoSAS', 'DeepSAD', 'RePEN', 'PReNet'})
0.001	frozenset({'DeepSAD', 'RePEN', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'DeepSAD', 'RoSAS', 'RePEN', 'PReNet'})
0.001	frozenset({'Success', 'NeuTraL', 'ICL', 'GOAD', 'RoSAS'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'SLAD', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'RePEN', 'SLAD', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'SLAD', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'SLAD', 'DevNet'})
0.001	frozenset({'SLAD', 'RCA', 'RePEN', 'PReNet'})
0.001	frozenset({'RCA', 'RePEN', 'SLAD', 'DevNet', 'PReNet'})
0.001	frozenset({'RCA', 'DeepSAD', 'SLAD', 'RePEN', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'SLAD', 'RePEN', 'PReNet'})
0.001	frozenset({'RCA', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'RePEN', 'SLAD', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'SLAD', 'RePEN', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet', 'PReNet'})
0.001	frozenset({'SLAD', 'DeepSVDD', 'RCA', 'DevNet'})
0.001	frozenset({'GOAD', 'RoSAS', 'ICL', 'NeuTraL'})
0.001	frozenset({'Success', 'DeepSAD', 'RePEN', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'SLAD', 'NeuTraL', 'DeepSAD'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RePEN', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RoSAS', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RoSAS', 'DevNet', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RoSAS', 'DeepSAD', 'RePEN'})
0.001	frozenset({'Success', 'DeepSAD', 'RePEN', 'SLAD', 'RoSAS', 'DevNet'})
0.001	frozenset({'DeepSAD', 'RePEN', 'SLAD', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'RePEN', 'SLAD', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSAD', 'SLAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'SLAD', 'DevNet', 'RoSAS', 'RePEN'})
0.001	frozenset({'SLAD', 'RoSAS', 'DeepSAD', 'RePEN'})
0.001	frozenset({'RCA', 'DeepSAD', 'NeuTraL'})
0.001	frozenset({'DevNet', 'RCA', 'NeuTraL'})
0.001	frozenset({'NeuTraL', 'RCA', 'RePEN'})
0.001	frozenset({'DevNet', 'NeuTraL', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'RePEN', 'SLAD', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'RePEN', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RePEN', 'RoSAS', 'DevNet'})
0.001	frozenset({'GOAD', 'RCA', 'ICL'})
0.001	frozenset({'SLAD', 'GOAD', 'RCA', 'ICL'})
0.001	frozenset({'GOAD', 'RCA', 'ICL', 'RePEN'})
0.001	frozenset({'Success', 'GOAD', 'RCA', 'ICL'})
0.001	frozenset({'RCA', 'ICL', 'SLAD', 'GOAD', 'RePEN'})
0.001	frozenset({'Success', 'RCA', 'ICL', 'SLAD', 'GOAD'})
0.001	frozenset({'Success', 'RCA', 'ICL', 'GOAD', 'RePEN'})
0.001	frozenset({'Success', 'RCA', 'ICL', 'SLAD', 'GOAD', 'RePEN'})
0.001	frozenset({'Success', 'DevNet', 'NeuTraL', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'RoSAS', 'RePEN'})
0.001	frozenset({'Success', 'DeepSVDD', 'RePEN', 'SLAD', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'SLAD', 'DevNet'})
0.001	frozenset({'SLAD', 'DeepSVDD', 'DevNet', 'RePEN'})
0.001	frozenset({'SLAD', 'NeuTraL', 'DeepSAD', 'DevNet'})
0.001	frozenset({'SLAD', 'NeuTraL', 'DeepSAD', 'Success'})
0.001	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'SLAD', 'DevNet'})
0.001	frozenset({'DevNet', 'RoSAS', 'DeepSAD', 'NeuTraL'})
0.001	frozenset({'Success', 'RoSAS', 'DeepSAD', 'NeuTraL'})
0.001	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'ICL', 'NeuTraL'})
0.001	frozenset({'DeepSVDD', 'RoSAS', 'DeepSAD'})
0.001	frozenset({'ICL', 'RoSAS', 'DeepSAD', 'PReNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RoSAS', 'DeepSAD'})
0.001	frozenset({'DeepSAD', 'ICL', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'RoSAS', 'DevNet'})
0.001	frozenset({'DeepSVDD', 'RCA', 'RePEN', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'NeuTraL'})
0.001	frozenset({'RCA', 'DeepSAD', 'SLAD', 'RoSAS', 'RePEN'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'NeuTraL'})
0.001	frozenset({'Success', 'DevNet', 'RCA', 'NeuTraL'})
0.001	frozenset({'NeuTraL', 'Success', 'RCA', 'RePEN'})
0.001	frozenset({'DeepSVDD', 'RoSAS', 'RCA'})
0.001	frozenset({'PReNet', 'RoSAS', 'RePEN', 'RCA'})
0.001	frozenset({'PReNet', 'RoSAS', 'DeepSAD', 'RCA'})
0.001	frozenset({'RCA', 'RePEN', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'RoSAS', 'RePEN', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'RePEN', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'RCA', 'DeepSAD', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'RoSAS', 'PReNet'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'RoSAS', 'DevNet', 'PReNet'})
0.001	frozenset({'SLAD', 'RoSAS', 'DeepSAD', 'RCA'})
0.001	frozenset({'SLAD', 'RoSAS', 'DevNet', 'RCA'})
0.001	frozenset({'RCA', 'RePEN', 'SLAD', 'RoSAS', 'DevNet'})
0.001	frozenset({'Success', 'DeepSVDD', 'RCA', 'DeepSAD', 'RoSAS'})
0.001	frozenset({'Success', 'RCA', 'DeepSAD', 'SLAD', 'RoSAS'})
0.001	frozenset({'Success', 'RCA', 'SLAD', 'RoSAS', 'DevNet'})
