antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'Quartile', 'Z_score', 'RCA'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'PReNet', 'RoSAS', 'RCA'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'PReNet', 'RePEN', 'DeepSVDD', 'RCA'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'RePEN', 'DeepSAD', 'RCA', 'SLAD', 'DevNet'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'RoSAS', 'RePEN', 'DeepSAD', 'RCA', 'DevNet'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'Quartile', 'DeepSVDD', 'RCA'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'DeepSVDD', 'PReNet', 'RePEN', 'DeepSAD', 'RCA', 'DevNet'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'SLAD', 'RePEN', 'DevNet', 'RCA'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'PReNet', 'DeepSVDD', 'RePEN'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'DeepSVDD', 'Quartile', 'RePEN'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'DeepSVDD', 'Z_score', 'RePEN'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
frozenset({'DeepSVDD', 'PReNet', 'DevNet', 'DeepSAD'})	frozenset({'Success'})	0.002	0.9	0.002	1.0	1.1111111111111112	0.00019999999999999987	inf	0.10020040080160314
