support	itemsets
0.006	frozenset({'NeuTraL', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.006	frozenset({'PReNet', 'NeuTraL', 'RePEN', 'ICL', 'DeepSAD'})
0.006	frozenset({'RePEN', 'DeepSVDD', 'DevNet', 'PReNet'})
0.006	frozenset({'RCA', 'PReNet', 'NeuTraL', 'RePEN', 'Success'})
0.006	frozenset({'PReNet', 'NeuTraL', 'DeepSVDD', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.006	frozenset({'ICL', 'NeuTraL', 'DeepSVDD', 'Success'})
0.006	frozenset({'RePEN', 'NeuTraL', 'ICL', 'DeepSVDD'})
0.006	frozenset({'NeuTraL', 'DeepSVDD', 'DeepSAD', 'RCA'})
0.006	frozenset({'DeepSVDD', 'DevNet', 'RCA', 'PReNet'})
0.006	frozenset({'RCA', 'PReNet', 'RePEN', 'Success', 'DevNet'})
0.006	frozenset({'ICL', 'NeuTraL', 'DeepSVDD', 'DeepSAD'})
0.006	frozenset({'PReNet', 'NeuTraL', 'RePEN', 'Success', 'ICL', 'DeepSAD'})
0.006	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'DevNet'})
0.006	frozenset({'RePEN', 'Success', 'RoSAS', 'RCA'})
0.006	frozenset({'NeuTraL', 'Success', 'DeepSVDD', 'RCA'})
0.006	frozenset({'ICL', 'NeuTraL', 'DeepSVDD', 'PReNet'})
0.006	frozenset({'NeuTraL', 'DeepSVDD', 'RCA'})
0.006	frozenset({'RePEN', 'DevNet', 'RCA', 'PReNet'})
0.006	frozenset({'RePEN', 'Success', 'NeuTraL', 'RCA'})
0.006	frozenset({'RePEN', 'NeuTraL', 'RCA', 'PReNet'})
0.006	frozenset({'RePEN', 'NeuTraL', 'DeepSAD', 'RCA'})
0.006	frozenset({'RCA', 'PReNet', 'NeuTraL', 'DeepSVDD', 'RePEN', 'Success', 'DeepSAD'})
0.006	frozenset({'NeuTraL', 'DeepSVDD', 'RCA', 'PReNet'})
0.006	frozenset({'RePEN', 'NeuTraL', 'DeepSVDD', 'RCA'})
0.004	frozenset({'RCA', 'PReNet', 'RePEN', 'Success', 'Z_score'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DevNet'})
0.004	frozenset({'RCA', 'PReNet', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'DeepSAD'})
0.004	frozenset({'PReNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Success'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RoSAS', 'SLAD'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Z_score'})
0.004	frozenset({'RCA', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score'})
0.004	frozenset({'RCA', 'PReNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DevNet', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'Success', 'DevNet'})
0.004	frozenset({'RCA', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'DeepSAD', 'Z_score'})
0.004	frozenset({'PReNet', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'Success', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'Success', 'DeepSAD'})
0.004	frozenset({'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet'})
0.004	frozenset({'Quartile', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'Z_score', 'DevNet'})
0.004	frozenset({'PReNet', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'Z_score', 'PReNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'RCA', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'Success', 'Z_score'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'RCA', 'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'NeuTraL', 'RoSAS'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'DevNet'})
0.004	frozenset({'Quartile', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DevNet'})
0.004	frozenset({'RCA', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'DeepSVDD', 'SLAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DevNet'})
0.004	frozenset({'SLAD', 'ICL', 'GOAD'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Success', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Z_score', 'DevNet'})
0.004	frozenset({'RCA', 'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'RCA', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Success', 'DevNet'})
0.004	frozenset({'RCA', 'PReNet', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'RCA', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'GOAD', 'DevNet'})
0.004	frozenset({'RCA', 'PReNet', 'RePEN', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DevNet', 'RePEN', 'Success', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DevNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'Success', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'DevNet', 'DeepSAD'})
0.004	frozenset({'Z_score', 'DevNet', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Success', 'Z_score', 'RCA', 'PReNet'})
0.004	frozenset({'RePEN', 'Quartile', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Z_score', 'RCA', 'PReNet'})
0.004	frozenset({'RePEN', 'Z_score', 'DeepSAD', 'PReNet'})
0.004	frozenset({'RePEN', 'Quartile', 'DeepSAD', 'PReNet'})
0.004	frozenset({'RePEN', 'Z_score', 'DevNet', 'PReNet'})
0.004	frozenset({'RePEN', 'Quartile', 'DevNet', 'PReNet'})
0.004	frozenset({'RePEN', 'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'RePEN', 'DevNet', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Success', 'Quartile', 'RCA', 'PReNet'})
0.004	frozenset({'Quartile', 'DevNet', 'RCA', 'PReNet'})
0.004	frozenset({'Z_score', 'Quartile', 'RCA', 'PReNet'})
0.004	frozenset({'Success', 'Z_score', 'DeepSAD', 'RCA'})
0.004	frozenset({'RePEN', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Z_score', 'Quartile', 'DeepSAD', 'RCA'})
0.004	frozenset({'Z_score', 'PReNet', 'DeepSAD', 'RCA'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSAD', 'RCA'})
0.004	frozenset({'RePEN', 'Quartile', 'PReNet'})
0.004	frozenset({'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet'})
0.004	frozenset({'RePEN', 'Success', 'DeepSAD', 'Z_score'})
0.004	frozenset({'RePEN', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'RePEN', 'Quartile', 'Success', 'PReNet'})
0.004	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'Success', 'ICL'})
0.004	frozenset({'Z_score', 'Quartile', 'Success', 'PReNet'})
0.004	frozenset({'Success', 'Quartile', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Success', 'Z_score', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Success', 'Quartile', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Z_score', 'Quartile', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Z_score', 'DevNet', 'Success', 'PReNet'})
0.004	frozenset({'Quartile', 'DevNet', 'Success', 'PReNet'})
0.004	frozenset({'Z_score', 'Quartile', 'DevNet', 'PReNet'})
0.004	frozenset({'Success', 'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Quartile', 'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Success', 'DevNet', 'DeepSAD', 'PReNet'})
0.004	frozenset({'SLAD', 'NeuTraL', 'GOAD'})
0.004	frozenset({'Quartile', 'DevNet', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Z_score', 'DeepSAD', 'RCA'})
0.004	frozenset({'RePEN', 'Z_score', 'Success', 'PReNet'})
0.004	frozenset({'Z_score', 'DevNet', 'RCA', 'PReNet'})
0.004	frozenset({'Z_score', 'DevNet', 'DeepSAD', 'RCA'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'RePEN'})
0.004	frozenset({'SLAD', 'NeuTraL', 'GOAD', 'Success'})
0.004	frozenset({'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'Z_score', 'DeepSVDD', 'DevNet', 'PReNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'DevNet', 'PReNet'})
0.004	frozenset({'Quartile', 'Success', 'PReNet'})
0.004	frozenset({'DeepSVDD', 'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Z_score', 'Success', 'PReNet'})
0.004	frozenset({'DeepSVDD', 'DevNet', 'DeepSAD', 'PReNet'})
0.004	frozenset({'SLAD', 'ICL', 'GOAD', 'Success'})
0.004	frozenset({'RePEN', 'Z_score', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'RoSAS', 'SLAD', 'Success'})
0.004	frozenset({'RePEN', 'Quartile', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'RePEN', 'DeepSVDD', 'RoSAS', 'Success'})
0.004	frozenset({'RePEN', 'DeepSVDD', 'DeepSAD', 'Z_score'})
0.004	frozenset({'NeuTraL', 'RoSAS', 'GOAD', 'Success'})
0.004	frozenset({'RePEN', 'ICL', 'DeepSVDD', 'RCA'})
0.004	frozenset({'RePEN', 'DeepSVDD', 'RoSAS', 'RCA'})
0.004	frozenset({'Z_score', 'DeepSVDD', 'RCA', 'PReNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'RCA', 'PReNet'})
0.004	frozenset({'Success', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Quartile', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Z_score', 'DeepSVDD', 'DeepSAD', 'PReNet'})
0.004	frozenset({'DevNet', 'PReNet', 'DeepSAD', 'RCA'})
0.004	frozenset({'NeuTraL', 'RoSAS', 'Success'})
0.004	frozenset({'RePEN', 'Z_score', 'RCA', 'PReNet'})
0.004	frozenset({'RePEN', 'Quartile', 'RCA', 'PReNet'})
0.004	frozenset({'DevNet', 'DeepSAD', 'PReNet'})
0.004	frozenset({'RePEN', 'Z_score', 'DeepSAD', 'RCA'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Quartile', 'DevNet', 'PReNet'})
0.004	frozenset({'Z_score', 'DevNet', 'PReNet'})
0.004	frozenset({'RePEN', 'ICL', 'Success', 'RCA'})
0.004	frozenset({'Z_score', 'DeepSVDD', 'Success', 'PReNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'Success', 'PReNet'})
0.004	frozenset({'Z_score', 'Quartile', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'Success', 'DeepSVDD', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Quartile', 'DeepSAD', 'PReNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Z_score', 'DeepSAD', 'PReNet'})
0.004	frozenset({'RCA', 'DeepSVDD', 'RePEN', 'Success', 'RoSAS'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'RePEN', 'Z_score'})
0.004	frozenset({'RCA', 'DeepSVDD', 'DevNet', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Z_score', 'DeepSAD'})
0.004	frozenset({'NeuTraL', 'RoSAS', 'GOAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'Success', 'DeepSAD'})
0.004	frozenset({'DeepSVDD', 'RePEN', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'RCA', 'DeepSVDD', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'RePEN', 'DevNet'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'RCA', 'DeepSVDD', 'Success', 'Z_score', 'DeepSAD'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Z_score'})
0.004	frozenset({'Quartile', 'RCA', 'PReNet', 'DeepSVDD', 'Success'})
0.004	frozenset({'RCA', 'PReNet', 'DeepSVDD', 'Success', 'Z_score'})
0.004	frozenset({'RePEN', 'DeepSVDD', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'DevNet', 'RePEN', 'Z_score', 'DeepSAD'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'DevNet', 'RePEN', 'DeepSAD'})
0.004	frozenset({'Quartile', 'PReNet', 'DeepSVDD', 'Success', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Z_score'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'Success', 'Z_score', 'DeepSAD'})
