antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'ICL', 'DevNet'})	frozenset({'Success'})	0.006132231404958678	0.9892561983471074	0.006115702479338843	0.9973045822102425	1.0081357932116906	4.935455228467951e-05	3.9859504132230743	0.008119929538878716
frozenset({'DeepSAD', 'NeuTraL'})	frozenset({'Success'})	0.01456198347107438	0.9892561983471074	0.014512396694214877	0.9965947786606131	1.0074182808515806	0.00010686428522642052	3.1550964187329136	0.0074724691617130525
frozenset({'RoSAS', 'NeuTraL'})	frozenset({'Success'})	0.012115702479338844	0.9892561983471074	0.012066115702479339	0.9959072305593452	1.006723265644785	8.058192746396992e-05	2.625068870523419	0.00676027064919446
frozenset({'RoSAS', 'DeepSAD', 'NeuTraL'})	frozenset({'Success'})	0.012115702479338844	0.9892561983471074	0.012066115702479339	0.9959072305593452	1.006723265644785	8.058192746396992e-05	2.625068870523419	0.00676027064919446
frozenset({'RCA', 'ICL'})	frozenset({'Success'})	0.007834710743801652	0.9892561983471074	0.007801652892561984	0.9957805907172997	1.0065952504326923	5.111672699952257e-05	2.5462809917356375	0.006603776781473878
frozenset({'PReNet', 'DeepSAD', 'NeuTraL'})	frozenset({'Success'})	0.01090909090909091	0.9892561983471074	0.010859504132231405	0.9954545454545454	1.0062656641604009	6.761833208114229e-05	2.3636363636363216	0.006295326349717996
frozenset({'PReNet', 'DeepSAD', 'SLAD'})	frozenset({'Success'})	0.006958677685950414	0.9892561983471074	0.006925619834710744	0.995249406175772	1.006058296969661	4.1704801584591285e-05	2.2615702479338786	0.006064012534649594
frozenset({'RCA', 'ICL', 'RePEN'})	frozenset({'Success'})	0.006082644628099173	0.9892561983471074	0.006049586776859504	0.9945652173913043	1.005366677563474	3.229287616966087e-05	1.976859504132224	0.005370698125326522
frozenset({'PReNet', 'DeepSAD', 'RoSAS', 'SLAD'})	frozenset({'Success'})	0.005983471074380165	0.9892561983471074	0.0059504132231404955	0.994475138121547	1.0052756199891995	3.122737517929127e-05	1.9446280991735603	0.005279523762014075
frozenset({'PReNet', 'SLAD', 'RoSAS'})	frozenset({'Success'})	0.005983471074380165	0.9892561983471074	0.0059504132231404955	0.994475138121547	1.0052756199891995	3.122737517929127e-05	1.9446280991735603	0.005279523762014075
frozenset({'RoSAS', 'PReNet', 'NeuTraL'})	frozenset({'Success'})	0.008892561983471074	0.9892561983471074	0.008842975206611571	0.9944237918215615	1.0052237160435167	4.595314527696369e-05	1.9267217630854523	0.005243196080259128
frozenset({'NeuTraL', 'PReNet', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.008892561983471074	0.9892561983471074	0.008842975206611571	0.9944237918215615	1.0052237160435167	4.595314527696369e-05	1.9267217630854523	0.005243196080259128
frozenset({'PReNet', 'SLAD'})	frozenset({'Success'})	0.01477685950413223	0.9892561983471074	0.014694214876033057	0.9944071588366891	1.005206902416369	7.611501946588363e-05	1.9209917355372008	0.00525762216507825
frozenset({'ICL'})	frozenset({'Success'})	0.09953719008264462	0.9892561983471074	0.09889256198347107	0.9935237462636998	1.0043138955547843	0.000424779728160643	1.658953168044079	0.004770175678624201
