support	itemsets
0.004	frozenset({'Success', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'Success', 'Z_score', 'PReNet', 'RoSAS'})
0.004	frozenset({'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.004	frozenset({'PReNet', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'PReNet', 'DeepSAD', 'Z_score', 'RoSAS'})
0.004	frozenset({'PReNet', 'NeuTraL', 'Z_score', 'RoSAS'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'Z_score', 'RoSAS'})
0.004	frozenset({'PReNet', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RoSAS'})
0.004	frozenset({'PReNet', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Z_score', 'SLAD'})
0.004	frozenset({'DeepSAD', 'NeuTraL', 'Z_score', 'SLAD'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Z_score', 'Success'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'Z_score', 'SLAD'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.004	frozenset({'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Z_score', 'Success'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'RePEN', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'DeepSAD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'Success'})
0.004	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'RePEN', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'Success', 'Z_score', 'PReNet', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Success', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'PReNet', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'Success', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'Success', 'RePEN', 'Z_score', 'PReNet', 'Quartile', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'DeepSAD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'Z_score', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'RePEN', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'NeuTraL', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'RoSAS'})
0.004	frozenset({'GOAD', 'Z_score', 'Quartile', 'RoSAS'})
0.004	frozenset({'GOAD', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'Z_score', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'Success', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'Success'})
0.004	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'PReNet', 'Success', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'PReNet', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success'})
0.004	frozenset({'Z_score', 'DeepSAD', 'Quartile', 'SLAD'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'Success', 'Z_score', 'Quartile'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'RCA', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.004	frozenset({'DeepSVDD', 'RCA', 'RePEN', 'PReNet'})
0.004	frozenset({'DeepSVDD', 'RCA', 'PReNet', 'Success'})
0.004	frozenset({'DevNet', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'RCA', 'PReNet'})
0.004	frozenset({'GOAD', 'DevNet', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'PReNet'})
0.004	frozenset({'Z_score', 'NeuTraL', 'Quartile', 'SLAD'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Z_score', 'Quartile'})
0.004	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RePEN'})
0.004	frozenset({'ICL', 'GOAD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'ICL', 'RePEN'})
0.004	frozenset({'GOAD', 'NeuTraL', 'ICL', 'RePEN'})
0.004	frozenset({'PReNet', 'NeuTraL', 'RoSAS'})
0.004	frozenset({'RoSAS', 'DeepSVDD', 'NeuTraL', 'PReNet'})
0.004	frozenset({'NeuTraL', 'PReNet', 'RePEN', 'RoSAS'})
0.004	frozenset({'PReNet', 'Success', 'NeuTraL', 'RoSAS'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Quartile', 'Z_score'})
0.004	frozenset({'SLAD', 'Success', 'RePEN', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'PReNet'})
0.004	frozenset({'SLAD', 'GOAD', 'RePEN', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.004	frozenset({'SLAD', 'DevNet', 'RePEN', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'Success', 'NeuTraL', 'PReNet'})
0.004	frozenset({'GOAD', 'NeuTraL', 'RePEN', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'NeuTraL', 'PReNet'})
0.004	frozenset({'SLAD', 'GOAD', 'Success', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'Success', 'PReNet'})
0.004	frozenset({'GOAD', 'RePEN', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'GOAD', 'NeuTraL', 'PReNet'})
0.004	frozenset({'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'Success', 'RePEN', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'RePEN', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'NeuTraL', 'Z_score'})
0.004	frozenset({'GOAD', 'ICL', 'Success', 'RePEN'})
0.004	frozenset({'DeepSVDD', 'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'SLAD', 'DevNet', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'ICL', 'NeuTraL'})
0.004	frozenset({'GOAD', 'ICL', 'Success', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'ICL', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'DeepSAD', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Z_score'})
0.004	frozenset({'SLAD', 'Success', 'RePEN', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'GOAD', 'ICL', 'RePEN'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSAD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Quartile', 'Z_score', 'NeuTraL'})
